source,target
pub.1060577452,pub.1060561772
pub.1060577452,pub.1022162692
pub.1060577452,pub.1060801585
pub.1060577452,pub.1003566301
pub.1060577452,pub.1060805004
pub.1060577452,pub.1049358409
pub.1060577452,pub.1060807544
pub.1060577449,pub.1062940342
pub.1060577449,pub.1060575260
pub.1060577449,pub.1060555429
pub.1060577449,pub.1048204381
pub.1060577449,pub.1060546049
pub.1060577449,pub.1060799596
pub.1060577378,pub.1050964591
pub.1060577378,pub.1060554097
pub.1060577378,pub.1060556040
pub.1060577378,pub.1060808672
pub.1060577378,pub.1063111786
pub.1060577378,pub.1060806301
pub.1060577378,pub.1002821906
pub.1060577378,pub.1060811418
pub.1060577378,pub.1060566377
pub.1060577378,pub.1060808408
pub.1060577378,pub.1063113009
pub.1060577378,pub.1060799596
pub.1060577378,pub.1060808671
pub.1060577064,pub.1060811498
pub.1060577064,pub.1045635238
pub.1060577064,pub.1060534728
pub.1060577064,pub.1026956364
pub.1060577064,pub.1060806089
pub.1060577064,pub.1006094208
pub.1060577064,pub.1062543254
pub.1060577064,pub.1060839192
pub.1060577064,pub.1060437772
pub.1060577064,pub.1060802534
pub.1060577064,pub.1064228729
pub.1060577064,pub.1025828458
pub.1060577064,pub.1060808229
pub.1060577064,pub.1064228898
pub.1060577049,pub.1060421284
pub.1060577049,pub.1060555056
pub.1060577049,pub.1004596863
pub.1060577049,pub.1060554083
pub.1060577049,pub.1060810895
pub.1060577049,pub.1062542183
pub.1060577049,pub.1002821906
pub.1060577049,pub.1064230133
pub.1060577049,pub.1060810451
pub.1060577049,pub.1039060951
pub.1060577049,pub.1063113908
pub.1060577049,pub.1060554082
pub.1060576887,pub.1060783057
pub.1060576887,pub.1062536604
pub.1060576887,pub.1060798707
pub.1060576887,pub.1060807848
pub.1060576887,pub.1060803329
pub.1060576407,pub.1060795666
pub.1060576407,pub.1003740983
pub.1060576407,pub.1060546042
pub.1060576407,pub.1060839211
pub.1060576407,pub.1060560766
pub.1060576407,pub.1048204381
pub.1060576407,pub.1060552349
pub.1060576269,pub.1063111786
pub.1060576269,pub.1013388450
pub.1060576269,pub.1015605936
pub.1060576269,pub.1060781639
pub.1060576171,pub.1015605936
pub.1060576171,pub.1060809160
pub.1060576171,pub.1060569882
pub.1060576142,pub.1013388450
pub.1060576142,pub.1026110093
pub.1060576142,pub.1060576269
pub.1060576142,pub.1063111786
pub.1060576142,pub.1015605936
pub.1060576142,pub.1060569882
pub.1060576115,pub.1060545804
pub.1060576115,pub.1060806091
pub.1060576115,pub.1060799187
pub.1060576115,pub.1060557367
pub.1060576115,pub.1060798865
pub.1060576115,pub.1060794633
pub.1060576115,pub.1060566831
pub.1060576115,pub.1060839176
pub.1060576115,pub.1060543150
pub.1060576115,pub.1060807307
pub.1060576115,pub.1060795061
pub.1060576115,pub.1060562064
pub.1060576115,pub.1060561220
pub.1060576115,pub.1060796994
pub.1060576115,pub.1060797687
pub.1060576115,pub.1060803356
pub.1060576115,pub.1060550244
pub.1060576115,pub.1060551546
pub.1060576115,pub.1060570021
pub.1060576115,pub.1062546863
pub.1060576115,pub.1060807860
pub.1060576115,pub.1060794635
pub.1060576115,pub.1036898959
pub.1060576115,pub.1060809208
pub.1060576115,pub.1038300606
pub.1060576115,pub.1011704206
pub.1060576115,pub.1060547541
pub.1060576115,pub.1060548318
pub.1060576115,pub.1060800621
pub.1060576115,pub.1060794746
pub.1060576115,pub.1060808229
pub.1060576115,pub.1052076544
pub.1060576115,pub.1064228898
pub.1060576008,pub.1060546139
pub.1060576008,pub.1060570783
pub.1060576008,pub.1060558096
pub.1060576008,pub.1060566247
pub.1060576008,pub.1060552696
pub.1060576008,pub.1060547844
pub.1060576008,pub.1060571556
pub.1060576008,pub.1015250327
pub.1060576008,pub.1060547915
pub.1060575945,pub.1060791547
pub.1060575260,pub.1060794633
pub.1060575260,pub.1060546049
pub.1060575260,pub.1060794635
pub.1060575077,pub.1060437772
pub.1060575077,pub.1014572975
pub.1060575077,pub.1039060951
pub.1060575077,pub.1019126505
pub.1060575077,pub.1060525285
pub.1060575077,pub.1060522204
pub.1060575077,pub.1060431605
pub.1060574808,pub.1060439896
pub.1060574808,pub.1060521823
pub.1060574808,pub.1058138334
pub.1060574659,pub.1015605936
pub.1060574659,pub.1060782929
pub.1060574299,pub.1060807848
pub.1060574299,pub.1060552037
pub.1060574299,pub.1060804340
pub.1060574269,pub.1051621121
pub.1060574269,pub.1060564726
pub.1060574269,pub.1060804483
pub.1060574269,pub.1060554129
pub.1060574269,pub.1048204381
pub.1060574269,pub.1060546106
pub.1060574269,pub.1060555768
pub.1060574269,pub.1060558096
pub.1060574269,pub.1062546620
pub.1060574269,pub.1060800584
pub.1060574269,pub.1060567015
pub.1060574269,pub.1060554423
pub.1060574257,pub.1051621121
pub.1060574257,pub.1060562020
pub.1060574257,pub.1060554099
pub.1060574257,pub.1060545006
pub.1060574178,pub.1060563961
pub.1060574178,pub.1060566831
pub.1060574178,pub.1060561220
pub.1060574178,pub.1060566830
pub.1060574178,pub.1060554082
pub.1060574178,pub.1060560031
pub.1060574178,pub.1060561328
pub.1060574178,pub.1060799595
pub.1060574178,pub.1060560030
pub.1060574178,pub.1060561747
pub.1060574178,pub.1060555056
pub.1060574178,pub.1060805004
pub.1060574163,pub.1060422866
pub.1060574163,pub.1060421284
pub.1060574163,pub.1060773125
pub.1060574163,pub.1060839192
pub.1060574163,pub.1017101813
pub.1060574163,pub.1060435180
pub.1060574163,pub.1060555818
pub.1060574163,pub.1060437346
pub.1060574163,pub.1060518869
pub.1060574163,pub.1031392518
pub.1060574163,pub.1060419634
pub.1060574163,pub.1047293429
pub.1060574163,pub.1045052261
pub.1060574163,pub.1060423121
pub.1060574163,pub.1039060951
pub.1060574163,pub.1060535251
pub.1060574163,pub.1060430927
pub.1060574001,pub.1060807997
pub.1060574001,pub.1045052261
pub.1060574001,pub.1060571192
pub.1060574001,pub.1057734893
pub.1060574001,pub.1003679942
pub.1060574001,pub.1060808095
pub.1060574001,pub.1057653353
pub.1060574001,pub.1060797601
pub.1060574001,pub.1060421237
pub.1060574001,pub.1060807307
pub.1060574001,pub.1060556043
pub.1060574001,pub.1007308081
pub.1060574001,pub.1060807205
pub.1060573873,pub.1060563961
pub.1060573873,pub.1060547636
pub.1060573873,pub.1060571261
pub.1060573873,pub.1060549933
pub.1060573873,pub.1060560849
pub.1060573873,pub.1060797400
pub.1060573873,pub.1002821906
pub.1060573873,pub.1044154180
pub.1060573873,pub.1060545747
pub.1060573873,pub.1060567523
pub.1060573873,pub.1060561471
pub.1060573873,pub.1062533830
pub.1060573873,pub.1060562371
pub.1060573873,pub.1060544607
pub.1060573873,pub.1023357665
pub.1060573873,pub.1060800009
pub.1060573873,pub.1060548669
pub.1060573873,pub.1060563970
pub.1060573873,pub.1060545422
pub.1060573873,pub.1060551964
pub.1060573873,pub.1060800584
pub.1060573873,pub.1060555056
pub.1060573849,pub.1060809160
pub.1060573849,pub.1015605936
pub.1060573849,pub.1060569882
pub.1060573823,pub.1060555056
pub.1060573823,pub.1060557367
pub.1060573823,pub.1060799595
pub.1060573823,pub.1060570859
pub.1060573823,pub.1045154208
pub.1060573823,pub.1062533830
pub.1060573823,pub.1060800971
pub.1060573823,pub.1060548679
pub.1060573823,pub.1060563970
pub.1060573823,pub.1060545418
pub.1060573823,pub.1060804143
pub.1060573823,pub.1060839176
pub.1060573823,pub.1060799596
pub.1060573823,pub.1060807001
pub.1060573823,pub.1028958298
pub.1060573820,pub.1060568512
pub.1060573820,pub.1060567436
pub.1060573820,pub.1060805586
pub.1060573820,pub.1060803615
pub.1060573820,pub.1060795177
pub.1060573820,pub.1060808095
pub.1060573820,pub.1057653353
pub.1060573820,pub.1011704206
pub.1060573820,pub.1060797601
pub.1060573820,pub.1060803709
pub.1060573820,pub.1060570861
pub.1060573820,pub.1063113908
pub.1060573820,pub.1060563719
pub.1060573818,pub.1060775947
pub.1060573818,pub.1007364121
pub.1060573818,pub.1060437772
pub.1060573797,pub.1047493459
pub.1060573797,pub.1060552211
pub.1060573797,pub.1042664495
pub.1060573797,pub.1060774904
pub.1060573797,pub.1060535377
pub.1060573190,pub.1049474701
pub.1060572820,pub.1050717403
pub.1060572820,pub.1060800221
pub.1060572820,pub.1060805225
pub.1060572820,pub.1060551936
pub.1060572820,pub.1060574163
pub.1060572790,pub.1060806091
pub.1060572790,pub.1060563970
pub.1060572790,pub.1062546620
pub.1060572790,pub.1060547636
pub.1060571661,pub.1039641950
pub.1060571661,pub.1060783057
pub.1060571661,pub.1060429406
pub.1060571556,pub.1060549111
pub.1060571556,pub.1060798947
pub.1060571556,pub.1060554395
pub.1060571556,pub.1060805270
pub.1060571556,pub.1062546863
pub.1060571556,pub.1060805852
pub.1060571556,pub.1060839193
pub.1060571556,pub.1060801244
pub.1060571556,pub.1062537472
pub.1060571556,pub.1060557437
pub.1060571556,pub.1060800574
pub.1060571284,pub.1064228663
pub.1060571284,pub.1060839192
pub.1060571284,pub.1060806089
pub.1060571284,pub.1060562732
pub.1060571284,pub.1060804042
pub.1060571284,pub.1060803710
pub.1060571284,pub.1060805670
pub.1060571284,pub.1062542957
pub.1060571284,pub.1060555818
pub.1060571284,pub.1060804951
pub.1060571284,pub.1060435180
pub.1060571284,pub.1034161656
pub.1060571284,pub.1062543002
pub.1060571284,pub.1031392518
pub.1060571284,pub.1060807135
pub.1060571284,pub.1006450906
pub.1060571284,pub.1017101813
pub.1060571284,pub.1022591496
pub.1060571284,pub.1060566947
pub.1060571284,pub.1060535251
pub.1060571284,pub.1060805297
pub.1060571284,pub.1047293429
pub.1060571277,pub.1060805004
pub.1060571277,pub.1060566377
pub.1060571277,pub.1060565960
pub.1060571277,pub.1060567523
pub.1060571277,pub.1060563961
pub.1060571277,pub.1060564510
pub.1060571277,pub.1012906917
pub.1060571277,pub.1060561220
pub.1060571277,pub.1063110656
pub.1060571277,pub.1060547858
pub.1060571277,pub.1060808408
pub.1060571277,pub.1060566830
pub.1060571277,pub.1060799894
pub.1060571277,pub.1060549249
pub.1060571277,pub.1060804143
pub.1060571277,pub.1060551974
pub.1060571277,pub.1025708650
pub.1060571277,pub.1048369637
pub.1060571261,pub.1060563970
pub.1060571261,pub.1060801025
pub.1060571261,pub.1060564510
pub.1060571261,pub.1060799436
pub.1060571261,pub.1060545747
pub.1060571261,pub.1060805004
pub.1060571261,pub.1044154180
pub.1060571261,pub.1060800178
pub.1060571261,pub.1060547636
pub.1060571261,pub.1060545422
pub.1060571261,pub.1062533830
pub.1060571261,pub.1060800584
pub.1060571261,pub.1060561471
pub.1060571261,pub.1023357665
pub.1060571261,pub.1060802048
pub.1060571261,pub.1060544607
pub.1060571261,pub.1060545389
pub.1060571261,pub.1060548669
pub.1060571261,pub.1060549041
pub.1060571261,pub.1060562371
pub.1060571192,pub.1060807307
pub.1060571192,pub.1057953672
pub.1060571192,pub.1057670194
pub.1060570861,pub.1060566377
pub.1060570861,pub.1060555768
pub.1060570861,pub.1060799595
pub.1060570861,pub.1060570756
pub.1060570861,pub.1060554082
pub.1060570861,pub.1063113908
pub.1060570861,pub.1060566831
pub.1060570861,pub.1029609788
pub.1060570861,pub.1001045979
pub.1060570861,pub.1060806091
pub.1060570861,pub.1060555056
pub.1060570861,pub.1052384392
pub.1060570861,pub.1060561328
pub.1060570861,pub.1060802048
pub.1060570861,pub.1063111786
pub.1060570861,pub.1060563151
pub.1060570861,pub.1060793372
pub.1060570859,pub.1060555056
pub.1060570859,pub.1060557367
pub.1060570859,pub.1060799595
pub.1060570859,pub.1045154208
pub.1060570859,pub.1062533830
pub.1060570859,pub.1060555429
pub.1060570859,pub.1060800971
pub.1060570859,pub.1060548679
pub.1060570859,pub.1060804143
pub.1060570859,pub.1060799596
pub.1060570859,pub.1060807001
pub.1060570859,pub.1028958298
pub.1060570859,pub.1060545389
pub.1060570783,pub.1060552696
pub.1060570783,pub.1010258862
pub.1060570783,pub.1060559641
pub.1060570783,pub.1060798761
pub.1060570783,pub.1060800621
pub.1060570783,pub.1060553564
pub.1060570756,pub.1060561328
pub.1060570756,pub.1060802048
pub.1060570756,pub.1060566377
pub.1060570756,pub.1060803538
pub.1060570756,pub.1063113009
pub.1060570756,pub.1060555056
pub.1060570756,pub.1060566830
pub.1060570751,pub.1060798865
pub.1060570751,pub.1060839192
pub.1060570751,pub.1060553766
pub.1060570751,pub.1007835452
pub.1060570751,pub.1007308081
pub.1060570751,pub.1060551957
pub.1060570278,pub.1060552696
pub.1060570278,pub.1060563961
pub.1060570278,pub.1060795666
pub.1060570278,pub.1006495956
pub.1060570278,pub.1060546042
pub.1060570278,pub.1060547858
pub.1060570278,pub.1028958298
pub.1060570278,pub.1060542840
pub.1060570264,pub.1050890000
pub.1060570264,pub.1064229018
pub.1060570264,pub.1036756267
pub.1060570185,pub.1060566830
pub.1060570185,pub.1060799595
pub.1060570185,pub.1060563961
pub.1060570185,pub.1044694738
pub.1060570185,pub.1060561328
pub.1060570185,pub.1060555056
pub.1060570185,pub.1060566831
pub.1060570185,pub.1044154180
pub.1060570185,pub.1060561220
pub.1060570185,pub.1060554082
pub.1060570185,pub.1045154208
pub.1060570185,pub.1028958298
pub.1060570185,pub.1060806589
pub.1060570168,pub.1062178856
pub.1060570168,pub.1031596324
pub.1060570168,pub.1060518025
pub.1060570168,pub.1060644176
pub.1060570086,pub.1060804143
pub.1060570086,pub.1060563961
pub.1060570086,pub.1057959559
pub.1060570086,pub.1060521823
pub.1060570086,pub.1060805004
pub.1060570021,pub.1060553571
pub.1060570021,pub.1060797600
pub.1060570021,pub.1060839176
pub.1060570021,pub.1060550244
pub.1060570021,pub.1060553993
pub.1060570021,pub.1060545418
pub.1060570021,pub.1060544585
pub.1060570021,pub.1060804483
pub.1060570021,pub.1060839211
pub.1060570021,pub.1060542858
pub.1060569882,pub.1060524682
pub.1060569882,pub.1060784329
pub.1060569882,pub.1057742160
pub.1060569882,pub.1060794633
pub.1060569882,pub.1015605936
pub.1060569834,pub.1053132048
pub.1060569834,pub.1026641682
pub.1060569834,pub.1034548752
pub.1060569834,pub.1048012185
pub.1060569834,pub.1060807961
pub.1060569834,pub.1060434220
pub.1060569400,pub.1060805297
pub.1060569400,pub.1060780010
pub.1060569400,pub.1024191785
pub.1060569158,pub.1031216969
pub.1060569158,pub.1036426630
pub.1060569158,pub.1062543002
pub.1060569158,pub.1022591496
pub.1060569158,pub.1062543147
pub.1060569158,pub.1047683142
pub.1060569158,pub.1045203533
pub.1060569158,pub.1060804042
pub.1060569158,pub.1009983899
pub.1060569158,pub.1060805057
pub.1060569158,pub.1036756267
pub.1060569158,pub.1010012417
pub.1060569158,pub.1060804951
pub.1060569158,pub.1050890000
pub.1060569050,pub.1062543466
pub.1060569050,pub.1060562732
pub.1060569050,pub.1064229018
pub.1060569050,pub.1062542957
pub.1060569050,pub.1062543002
pub.1060569050,pub.1013194274
pub.1060569050,pub.1060561682
pub.1060569050,pub.1112461697
pub.1060569050,pub.1045203533
pub.1060569050,pub.1064228898
pub.1060569050,pub.1060805057
pub.1060569050,pub.1024191785
pub.1060569050,pub.1060803710
pub.1060569050,pub.1050890000
pub.1060569050,pub.1060804951
pub.1060569050,pub.1060806089
pub.1060569047,pub.1044000949
pub.1060569047,pub.1060546106
pub.1060569047,pub.1060799596
pub.1060569011,pub.1060802534
pub.1060569011,pub.1004596863
pub.1060569011,pub.1009107571
pub.1060569011,pub.1060548683
pub.1060569011,pub.1060788088
pub.1060569011,pub.1060785408
pub.1060569011,pub.1060798761
pub.1060568908,pub.1002585666
pub.1060568908,pub.1060805057
pub.1060568908,pub.1064228663
pub.1060568908,pub.1009983899
pub.1060568908,pub.1060804951
pub.1060568908,pub.1064229018
pub.1060568908,pub.1060804042
pub.1060568908,pub.1050890000
pub.1060568908,pub.1060437772
pub.1060568908,pub.1060803710
pub.1060568908,pub.1036756267
pub.1060568908,pub.1060561269
pub.1060568908,pub.1060562818
pub.1060568908,pub.1062543002
pub.1060568908,pub.1036426630
pub.1060568908,pub.1047683142
pub.1060568908,pub.1060561682
pub.1060568865,pub.1060805270
pub.1060568865,pub.1060839193
pub.1060568865,pub.1060563525
pub.1060568865,pub.1060798478
pub.1060568865,pub.1060534731
pub.1060568865,pub.1060528356
pub.1060568865,pub.1060539749
pub.1060568865,pub.1060520605
pub.1060568865,pub.1060799243
pub.1060568865,pub.1060551546
pub.1060568865,pub.1029609788
pub.1060568865,pub.1060802868
pub.1060568565,pub.1060554083
pub.1060568565,pub.1060803538
pub.1060568565,pub.1060799595
pub.1060568565,pub.1060805004
pub.1060568565,pub.1060555221
pub.1060568565,pub.1060806091
pub.1060568565,pub.1060541435
pub.1060568565,pub.1060560849
pub.1060568565,pub.1060561220
pub.1060568565,pub.1060557717
pub.1060568565,pub.1060561747
pub.1060568565,pub.1060424888
pub.1060568565,pub.1060554082
pub.1060568565,pub.1060545389
pub.1060568565,pub.1005914227
pub.1060568565,pub.1060545778
pub.1060568565,pub.1060545418
pub.1060568565,pub.1060797601
pub.1060568565,pub.1060803151
pub.1060568565,pub.1060803709
pub.1060568565,pub.1060560031
pub.1060568565,pub.1060839176
pub.1060568565,pub.1060555056
pub.1060568565,pub.1057653353
pub.1060568563,pub.1060565351
pub.1060568563,pub.1060552211
pub.1060568563,pub.1060796781
pub.1060568563,pub.1029397655
pub.1060568563,pub.1060780010
pub.1060568563,pub.1060523759
pub.1060568563,pub.1060541046
pub.1060568534,pub.1060794633
pub.1060568534,pub.1060803239
pub.1060568534,pub.1060545418
pub.1060568534,pub.1060549855
pub.1060568534,pub.1060550244
pub.1060568534,pub.1060563035
pub.1060568534,pub.1060804340
pub.1060568512,pub.1060796702
pub.1060568512,pub.1036432789
pub.1060568512,pub.1060802048
pub.1060568512,pub.1057653353
pub.1060568405,pub.1060565961
pub.1060568405,pub.1060559884
pub.1060568405,pub.1060551526
pub.1060568405,pub.1060565859
pub.1060568405,pub.1060805666
pub.1060567963,pub.1060563035
pub.1060567963,pub.1060559896
pub.1060567963,pub.1060802868
pub.1060567963,pub.1060531231
pub.1060567919,pub.1062533830
pub.1060567919,pub.1060424773
pub.1060567919,pub.1060545747
pub.1060567919,pub.1060800584
pub.1060567523,pub.1025708650
pub.1060567523,pub.1060563961
pub.1060567523,pub.1060557741
pub.1060567523,pub.1060547213
pub.1060567523,pub.1060551964
pub.1060567523,pub.1060799435
pub.1060567523,pub.1060807001
pub.1060567523,pub.1045154208
pub.1060567523,pub.1060797362
pub.1060567523,pub.1005248740
pub.1060567510,pub.1060806767
pub.1060567510,pub.1060547840
pub.1060567510,pub.1060798516
pub.1060567510,pub.1017182591
pub.1060567510,pub.1060549846
pub.1060567436,pub.1057653353
pub.1060567436,pub.1060799551
pub.1060567015,pub.1053132048
pub.1060567015,pub.1060424779
pub.1060567015,pub.1060422527
pub.1060567015,pub.1060553636
pub.1060567015,pub.1060839193
pub.1060567015,pub.1060543532
pub.1060567015,pub.1060801185
pub.1060567015,pub.1060799243
pub.1060567015,pub.1060421010
pub.1060567015,pub.1060534728
pub.1060567015,pub.1060423587
pub.1060566947,pub.1060797160
pub.1060566947,pub.1060801961
pub.1060566947,pub.1060558802
pub.1060566947,pub.1006450906
pub.1060566947,pub.1060795779
pub.1060566947,pub.1007069710
pub.1060566947,pub.1060798031
pub.1060566947,pub.1023439807
pub.1060566947,pub.1060797687
pub.1060566947,pub.1060553062
pub.1060566947,pub.1060552329
pub.1060566947,pub.1060558096
pub.1060566947,pub.1060545414
pub.1060566831,pub.1060554083
pub.1060566831,pub.1060421284
pub.1060566831,pub.1060566830
pub.1060566831,pub.1060799595
pub.1060566831,pub.1060805004
pub.1060566831,pub.1063110348
pub.1060566831,pub.1060802048
pub.1060566831,pub.1060554082
pub.1060566830,pub.1060566831
pub.1060566830,pub.1060566377
pub.1060566830,pub.1060805004
