id,year,cumulative_citations
pub.1060545389,2002,43
pub.1060545389,2003,48
pub.1060545389,2008,51
pub.1060545389,2009,52
pub.1060545389,2011,53
pub.1060545389,2014,54
pub.1060545389,2015,56
pub.1060545389,2017,57
pub.1060545389,2021,58
pub.1060545389,2024,59
pub.1060545747,1988,2
pub.1060545747,1989,6
pub.1060545747,1990,8
pub.1060545747,1991,9
pub.1060545747,1992,10
pub.1060545747,1993,11
pub.1060545747,1994,15
pub.1060545747,1995,16
pub.1060545747,1996,17
pub.1060545747,1997,19
pub.1060545747,1998,20
pub.1060545747,2000,21
pub.1060545747,2002,24
pub.1060545747,2003,26
pub.1060545747,2004,27
pub.1060545747,2006,28
pub.1060545747,2007,29
pub.1060545747,2008,30
pub.1060545747,2010,31
pub.1060545747,2017,32
pub.1060545747,2018,33
pub.1060545747,2019,34
pub.1060545850,1988,4
pub.1060545850,1989,6
pub.1060545850,1990,9
pub.1060545850,1991,10
pub.1060545850,1997,11
pub.1060545850,1998,12
pub.1060545850,2000,13
pub.1060545850,2004,14
pub.1060545850,2008,15
pub.1042327918,1988,2
pub.1042327918,1998,3
pub.1063110553,1988,1
pub.1063110553,1989,3
pub.1063110553,1991,4
pub.1063110553,1992,5
pub.1063110553,1993,6
pub.1063110553,1994,7
pub.1063110553,2001,8
pub.1063110553,2005,9
pub.1059083560,1988,1
pub.1063108143,1986,2
pub.1063108143,1987,6
pub.1063108143,1988,8
pub.1063108143,1989,9
pub.1063108143,1990,10
pub.1063108143,1991,11
pub.1063107037,1986,1
pub.1063107037,1987,2
pub.1063107037,1990,3
pub.1063107037,1998,4
pub.1063107037,2021,5
pub.1060789424,1984,6
pub.1060789424,2002,7
pub.1060789424,2015,8
pub.1032855304,1984,4
pub.1032855304,1985,7
pub.1032855304,1986,9
pub.1032855304,1987,12
pub.1032855304,1988,13
pub.1032855304,1989,14
pub.1032855304,1991,15
pub.1032855304,1992,16
pub.1032855304,1998,17
pub.1049250544,1984,5
pub.1049250544,1985,7
pub.1049250544,1986,8
pub.1049250544,1987,11
pub.1049250544,1991,12
pub.1049250544,2014,13
pub.1060534146,1984,3
pub.1060534146,1985,5
pub.1060534146,1986,6
pub.1060534146,1987,7
pub.1060534146,1991,8
pub.1060532164,1984,11
pub.1060532164,1985,12
pub.1060532164,1987,14
pub.1060532164,1991,15
pub.1060532164,1992,16
pub.1060532164,2004,17
pub.1057938169,1984,3
pub.1057938169,1986,5
pub.1057938169,1987,7
pub.1057938169,1988,8
pub.1057938169,1989,9
pub.1057938169,1991,11
pub.1057938169,1996,12
pub.1057938169,2017,13
pub.1063042369,1988,1
pub.1063042369,1990,2
pub.1063042369,1991,3
pub.1063042369,1998,4
pub.1063042369,2000,5
pub.1028290079,1987,1
pub.1028290079,1990,4
pub.1028290079,1991,5
pub.1028290079,1995,6
pub.1028290079,1996,7
pub.1028290079,1998,8
pub.1028290079,2015,9
pub.1028290079,2017,10
pub.1028290079,2018,11
pub.1063109397,1987,1
pub.1063109397,1989,2
pub.1063109397,1990,3
pub.1063109397,1998,4
pub.1063109397,2001,5
pub.1063042542,1987,2
pub.1063042542,1988,4
pub.1063042542,1989,5
pub.1063042542,1992,6
pub.1006514247,1987,3
pub.1006514247,1988,8
pub.1006514247,1989,12
pub.1006514247,1990,16
pub.1017182591,1988,1
pub.1017182591,1989,3
pub.1017182591,1990,7
pub.1017182591,1991,9
pub.1017182591,1992,11
pub.1017182591,1993,12
pub.1017182591,1994,13
pub.1017182591,1995,14
pub.1017182591,1996,15
pub.1017182591,1997,16
pub.1060545645,1988,6
pub.1060545645,1989,15
pub.1060545645,1990,20
pub.1060545645,1991,22
pub.1060545645,1992,23
pub.1060545645,1994,25
pub.1060545645,1995,27
pub.1060545645,1997,28
pub.1060545645,2000,29
pub.1060545645,2008,30
pub.1060545645,2016,31
pub.1064230838,1988,1
pub.1064230838,1989,3
pub.1064230838,1990,4
pub.1064230838,1991,5
pub.1064230838,1992,8
pub.1064230838,1994,9
pub.1064230838,1995,10
pub.1064230838,1997,11
pub.1064230838,1998,12
pub.1064230838,2024,13
pub.1060548284,1988,2
pub.1060548284,1989,6
pub.1060548284,1990,10
pub.1060548284,1991,12
pub.1060548284,1992,13
pub.1060548284,1994,14
pub.1060548284,1995,15
pub.1060548284,1998,16
pub.1060548284,2007,17
pub.1060548284,2018,18
pub.1060548284,2024,19
pub.1049376973,1988,2
pub.1049376973,1989,5
pub.1049376973,1990,6
pub.1049376973,1991,7
pub.1049376973,1992,8
pub.1049376973,2002,9
pub.1049376973,2018,10
pub.1060546042,1988,4
pub.1060546042,1989,17
pub.1060546042,1990,20
pub.1060546042,1991,24
pub.1060546042,1992,26
pub.1060546042,1994,28
pub.1060546042,1995,30
pub.1060546042,1998,32
pub.1060546042,1999,33
pub.1060546042,2002,34
pub.1060546042,2006,35
pub.1060546042,2007,36
pub.1060546042,2008,37
pub.1060546042,2014,38
pub.1060797159,1988,1
pub.1060797159,1989,8
pub.1060797159,1990,10
pub.1060797159,1991,11
pub.1060797159,1992,14
pub.1060797159,1994,16
pub.1060797159,2003,17
pub.1060797159,2004,18
pub.1060797159,2014,19
pub.1060797159,2022,20
pub.1060797159,2023,21
pub.1060795779,1988,5
pub.1060795779,1989,9
pub.1060795779,1990,18
pub.1060795779,1991,21
pub.1060795779,1992,23
pub.1060795779,1993,24
pub.1060795779,1996,26
pub.1060795779,2000,27
pub.1060797362,1988,7
pub.1060797362,1989,15
pub.1060797362,1990,19
pub.1060797362,1991,21
pub.1060797362,1993,22
pub.1060797362,1994,23
pub.1060797362,1995,24
pub.1060797362,1996,25
pub.1060797362,1998,26
pub.1060797362,2004,27
pub.1060797362,2008,28
pub.1060797362,2011,29
pub.1060797362,2019,30
pub.1062535349,1988,3
pub.1062535349,1990,4
pub.1062535349,1995,5
pub.1062535348,1988,5
pub.1062535348,1989,12
pub.1062535348,1990,14
pub.1062535348,1992,15
pub.1060793079,1986,3
pub.1060793079,1987,8
pub.1060793079,1988,10
pub.1060793079,1989,11
pub.1060793079,1990,12
pub.1060793079,1991,15
pub.1060793079,1992,17
pub.1060793079,1993,20
pub.1060793079,1995,22
pub.1060793079,1996,26
pub.1060793079,1998,27
pub.1060793079,2001,28
pub.1060793079,2002,29
pub.1060793079,2003,30
pub.1060793079,2007,32
pub.1060793079,2008,35
pub.1060793079,2009,36
pub.1060793079,2011,37
pub.1060793079,2015,38
pub.1060793079,2016,39
pub.1060793079,2017,40
pub.1060793079,2020,41
pub.1060536764,1986,1
pub.1060536764,1987,5
pub.1060536764,1988,6
pub.1060536764,1991,7
pub.1060536764,1993,8
pub.1060536764,2002,9
pub.1060536764,2009,10
pub.1060536764,2017,11
pub.1060794778,1988,2
pub.1060794778,1989,4
pub.1060794778,1990,7
pub.1060794778,1991,11
pub.1060794778,1992,13
pub.1060794778,1993,15
pub.1060794778,1994,17
pub.1060794778,1995,18
pub.1060794778,1996,20
pub.1060794778,2000,21
pub.1060794778,2003,22
pub.1060794778,2007,24
pub.1060794778,2008,26
pub.1060794778,2009,27
pub.1060794778,2011,28
pub.1060794778,2015,29
pub.1060794778,2017,30
pub.1060794778,2019,31
pub.1060794778,2020,32
pub.1060795396,1987,2
pub.1060795396,1988,8
pub.1060795396,1989,9
pub.1060795396,1990,10
pub.1060795396,1991,11
pub.1060795396,2003,12
pub.1034253113,1986,1
pub.1034253113,1987,5
pub.1034253113,1988,7
pub.1034253113,1989,8
pub.1034253113,2002,9
pub.1034253113,2006,10
pub.1034253113,2020,11
pub.1060792486,1986,3
pub.1060792486,1987,8
pub.1060792486,1988,10
pub.1060792486,1989,11
pub.1060792486,1990,15
pub.1060792486,1991,19
pub.1060792486,1992,21
pub.1060792486,1993,23
pub.1060792486,1994,24
pub.1060792486,1995,27
pub.1060792486,1996,29
pub.1060792486,1998,31
pub.1060792486,2001,32
pub.1060792486,2002,33
pub.1060792486,2003,35
pub.1060792486,2007,38
pub.1060792486,2009,39
pub.1060792486,2011,40
pub.1060792486,2012,41
pub.1060792486,2015,42
pub.1060792486,2016,43
pub.1060792486,2017,44
pub.1060792486,2019,45
pub.1060792486,2020,46
pub.1060792486,2021,47
pub.1060839058,1985,6
pub.1060839058,1986,15
pub.1060839058,1987,23
pub.1060839058,1988,26
pub.1060839058,1989,30
pub.1060839058,1990,33
pub.1060839058,1991,36
pub.1060839058,1992,37
pub.1060839058,1995,38
pub.1060839058,1996,39
pub.1060839058,1998,41
pub.1060839058,1999,43
pub.1060839058,2000,44
pub.1060839058,2001,46
pub.1060839058,2002,48
pub.1060839058,2003,51
pub.1060839058,2005,52
pub.1060839058,2006,53
pub.1060839058,2007,56
pub.1060839058,2009,57
pub.1060839058,2010,58
pub.1060839058,2012,60
pub.1060839058,2013,61
pub.1060839058,2014,62
pub.1060839058,2015,65
pub.1060839058,2016,68
pub.1060839058,2017,70
pub.1060839058,2018,71
pub.1060839058,2019,72
pub.1060839058,2020,75
pub.1060839058,2021,79
pub.1060839058,2022,80
pub.1060839058,2023,82
pub.1060839058,2024,84
pub.1060796325,1987,2
pub.1060796325,1988,5
pub.1060796325,1989,8
pub.1060796325,1990,14
pub.1060796325,1991,16
pub.1060796325,1993,17
pub.1060796325,2000,18
pub.1060796325,2002,19
pub.1060532972,1984,6
pub.1060532972,1987,8
pub.1060532972,1991,10
pub.1060532972,2017,11
pub.1060535613,1984,2
pub.1060535613,1987,5
pub.1060535613,1991,6
pub.1060549218,1989,1
pub.1060549218,1990,2
pub.1060549218,1991,3
pub.1060549218,1993,4
pub.1060549218,1999,5
pub.1060549218,2000,6
pub.1060549218,2002,8
pub.1060549218,2004,9
pub.1060549218,2007,10
pub.1060549218,2009,11
pub.1060549218,2017,13
pub.1060549041,1989,1
pub.1060549041,1990,2
pub.1060549041,1992,3
pub.1060549041,1994,4
pub.1060549041,1995,5
pub.1060549041,1996,6
pub.1060549041,1997,7
pub.1060549041,2002,8
pub.1060549041,2006,9
pub.1060549041,2019,10
pub.1060549933,1989,2
pub.1060549933,1990,3
pub.1060549933,1991,4
pub.1060549933,1992,5
pub.1060549933,1994,7
pub.1060549933,2002,8
pub.1060798479,1989,3
pub.1060798479,1990,7
pub.1060798479,1991,11
pub.1060798479,1992,12
pub.1060798479,1993,17
pub.1060798479,1994,20
pub.1060798479,1996,22
pub.1060798479,1998,23
pub.1060798479,2001,25
pub.1060798479,2002,28
pub.1060798479,2006,29
pub.1060798479,2009,30
pub.1060798479,2010,31
pub.1060798479,2015,32
pub.1060798479,2017,33
pub.1060798479,2019,34
pub.1060798479,2020,36
pub.1060798479,2022,39
pub.1060798479,2024,40
pub.1060795902,1988,4
pub.1060795902,1989,5
pub.1060795902,1991,7
pub.1060795902,1994,8
pub.1060795902,2002,9
pub.1022255786,1989,1
pub.1022255786,1990,2
pub.1022255786,1991,4
pub.1022255786,1992,6
pub.1022255786,1993,7
pub.1022255786,1994,8
pub.1022255786,1996,9
pub.1022255786,2002,10
pub.1022255786,2009,11
pub.1060797321,1988,2
pub.1060797321,1989,8
pub.1060797321,1990,10
pub.1060797321,1991,14
pub.1060797321,1992,16
pub.1060797321,1994,19
pub.1060797321,1995,22
pub.1060797321,1998,24
pub.1060797321,2000,25
pub.1060797321,2002,27
pub.1060797321,2003,28
pub.1060797321,2007,29
pub.1060797321,2008,30
pub.1060797321,2009,32
pub.1060797321,2010,33
pub.1060797321,2011,36
pub.1060797321,2015,37
pub.1060797321,2017,38
pub.1060797321,2018,39
pub.1060797321,2020,40
pub.1060797321,2021,42
pub.1060797321,2022,43
pub.1060797321,2023,44
pub.1060798343,1989,5
pub.1060798343,1990,6
pub.1060798343,1991,7
pub.1060798343,1993,8
pub.1060798343,1995,9
pub.1060798343,1997,10
pub.1060798343,1998,11
pub.1060798343,1999,12
pub.1060798343,2000,13
pub.1060798343,2001,15
pub.1060798343,2002,16
pub.1060798343,2003,17
pub.1060798343,2004,18
pub.1060798343,2007,19
pub.1060798343,2009,20
pub.1060798403,1989,3
pub.1060798403,1990,10
pub.1060798403,1991,13
pub.1060798403,1992,16
pub.1060798403,1994,18
pub.1060798403,1995,19
pub.1060798403,1996,21
pub.1060798403,1997,25
pub.1060798403,1998,31
pub.1060798403,1999,33
pub.1060798403,2000,35
pub.1060798403,2001,37
pub.1060798403,2002,38
pub.1060798403,2003,41
pub.1060798403,2004,42
pub.1060798403,2005,44
pub.1060798403,2006,46
pub.1060798403,2007,47
pub.1060798403,2008,48
pub.1060798403,2010,49
pub.1060798403,2011,50
pub.1060798403,2013,51
pub.1060798403,2014,53
pub.1060798403,2015,55
pub.1060798403,2017,56
pub.1060798403,2019,57
pub.1060798403,2021,58
pub.1060547858,1989,9
pub.1060547858,1990,14
pub.1060547858,1991,17
pub.1060547858,1992,18
pub.1060547858,1994,21
pub.1060547858,1997,22
pub.1060547858,1998,23
pub.1060547858,1999,24
pub.1060547858,2000,27
pub.1060547858,2003,29
pub.1060547858,2004,30
pub.1060547858,2016,31
pub.1060547858,2019,32
pub.1060549249,1989,8
pub.1060549249,1990,11
pub.1060549249,1991,14
pub.1060549249,1992,16
pub.1060549249,1994,17
pub.1060549249,1996,18
pub.1060549249,1998,19
pub.1060549249,2000,22
pub.1060549249,2001,23
pub.1060549249,2002,27
pub.1060549249,2004,29
pub.1060549249,2016,30
pub.1060549249,2017,31
pub.1060548794,1989,1
pub.1060548794,1990,2
pub.1060548794,1991,5
pub.1060548794,1992,6
pub.1060548794,2003,7
pub.1060548794,2013,8
pub.1060550244,1989,4
pub.1060550244,1990,9
pub.1060550244,1991,13
pub.1060550244,1992,18
pub.1060550244,1993,19
pub.1060550244,1994,23
pub.1060550244,1995,30
pub.1060550244,1996,31
pub.1060550244,1998,33
pub.1060550244,2000,35
pub.1060550244,2005,36
pub.1060550244,2008,37
pub.1060550244,2009,38
pub.1060550244,2010,39
pub.1060550244,2013,40
pub.1060550244,2016,42
pub.1060550244,2018,43
pub.1060550244,2020,44
pub.1060550244,2021,45
